signatureID	PROBE	ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
GDS_5917	NA	30846	EHD2	-0.149615	0.0373388490957244
GDS_5917	NA	30848	CTAG2	-0.149368	0.0149698028116844
GDS_5917	NA	30849	PIK3R4	0.0764677	0.0474731112412736
GDS_5917	NA	30850	CDR2L	-0.120917	0.0600776892817775
GDS_5917	NA	30851	TAX1BP3	0.0467236	0.374786178723709
GDS_5917	NA	43847	KLK14	-0.279353	0.0010278589492385
GDS_5917	NA	43849	KLK12	-0.242682	0.000135052353335767
GDS_5917	NA	49855	SCAPER	0.0114602	0.0436361246313839
GDS_5917	NA	49856	WRAP73	-0.0649744	0.169265105099114
GDS_5917	NA	49860	CRNN	-0.190929	0.0188461086833211
GDS_5917	NA	50485	SMARCAL1	-0.0469612	0.232270678959893
GDS_5917	NA	50486	G0S2	0.100757	0.525982930901541
GDS_5917	NA	50487	PLA2G3	-0.20878	0.0119318221108611
GDS_5917	NA	50488	MINK1	-0.133609	0.0506084943505482
GDS_5917	NA	50489	CD207	-0.174777	0.0129526193836699
GDS_5917	NA	50506	DUOX2	-0.072057	0.210218707091594
GDS_5917	NA	50507	NOX4	0.366329	0.133540081668773
GDS_5917	NA	50508	NOX3	-0.101508	0.0270556611764299
GDS_5917	NA	50509	COL5A3	-0.207707	0.00140440760073122
GDS_5917	NA	50512	PODXL2	-0.150785	0.0355746290193151
GDS_5917	NA	50514	DEC1	-0.0865737	0.158451679340363
GDS_5917	NA	50515	CHST11	-0.127927	0.0623551911062104
GDS_5917	NA	50613	UBQLN3	-0.107757	0.0867768337319302
GDS_5917	NA	50615	IL21R	-0.108193	0.106298258070658
GDS_5917	NA	50616	IL22	-0.145966	0.0182130585363724
GDS_5917	NA	50617	ATP6V0A4	0.506108	0.0063197789443239
GDS_5917	NA	50618	ITSN2	-0.00468424	0.0999652255088466
GDS_5917	NA	50619	DEF6	-0.0575254	0.357258218628664
GDS_5917	NA	50624	CUZD1	-0.128692	0.051785106775306
GDS_5917	NA	50628	GEMIN4	-0.0762088	0.235194337430058
GDS_5917	NA	50632	CALY	-0.181092	0.0937485424241769
GDS_5917	NA	50649	ARHGEF4	-0.224727	0.00285919935304827
GDS_5917	NA	50650	ARHGEF3	0.328999	0.000191107168103641
GDS_5917	NA	50674	NEUROG3	-0.211565	0.00867751374825648
GDS_5917	NA	50700	RDH8	-0.082687	0.136116376104167
GDS_5917	NA	50717	DCAF8	0.072685	0.580059395204208
GDS_5917	NA	50804	MYEF2	-0.0712902	0.0263519683189428
GDS_5917	NA	50805	IRX4	-0.134876	0.0199736600168475
GDS_5917	NA	50807	ASAP1	-0.0436969	0.387519661539138
GDS_5917	NA	50809	HP1BP3	0.0571858	0.343031686424288
GDS_5917	NA	50810	HDGFRP3	0.0811201	0.266757354283678
GDS_5917	NA	50813	COPS7A	0.10523	0.351192331779476
GDS_5917	NA	50814	NSDHL	-0.0131354	0.862226134901621
GDS_5917	NA	50831	TAS2R3	-0.123953	0.117252193174044
GDS_5917	NA	50832	TAS2R4	-0.202105	0.00122234517812477
GDS_5917	NA	50833	TAS2R16	-0.0165775	0.823383549312668
GDS_5917	NA	50834	TAS2R1	-0.09515	0.244892218219174
GDS_5917	NA	50835	TAS2R9	-0.0355542	0.380530045854988
GDS_5917	NA	50836	TAS2R8	-0.0157447	0.815030582540978
GDS_5917	NA	50837	TAS2R7	-0.152351	0.0109359604356763
GDS_5917	NA	50838	TAS2R13	-0.0981431	0.0431059653290581
GDS_5917	NA	50839	TAS2R10	-0.0768177	0.0598855790418496
GDS_5917	NA	50840	TAS2R14	-0.0836251	0.109092328632229
GDS_5917	NA	50848	F11R	0.181893	0.0621700559326249
GDS_5917	NA	50852	TRAT1	-0.0417558	0.421035055625377
GDS_5917	NA	50853	VILL	-0.108381	0.0883141723484937
GDS_5917	NA	50855	PARD6A	-0.219948	0.00238498423306474
GDS_5917	NA	50856	CLEC4A	-0.0358153	0.536703200534267
GDS_5917	NA	50858	TTTY1	-0.145927	0.0516966532862791
GDS_5917	NA	50859	SPOCK3	-0.149592	0.00515668020181153
GDS_5917	NA	50861	STMN3	-0.10097	0.0228545766970506
GDS_5917	NA	50862	RNF141	0.0464154	0.527328088532222
GDS_5917	NA	50863	NTM	-0.162853	0.00182770473690984
GDS_5917	NA	50865	HEBP1	0.41967	0.00316221852118149
GDS_5917	NA	50937	CDON	-0.0516961	0.532642017043169
GDS_5917	NA	50939	IMPG2	-0.0821698	0.144428423245173
GDS_5917	NA	50940	PDE11A	-0.25622	0.0127542087360194
GDS_5917	NA	50943	FOXP3	-0.235554	0.0109787660173653
GDS_5917	NA	50944	SHANK1	-0.229529	0.0171676251334432
GDS_5917	NA	50999	TMED5	0.477415	0.000149744655478124
GDS_5917	NA	51001	MTERF3	0.0948645	0.0696872758016332
GDS_5917	NA	51002	TPRKB	0.286511	0.0281650719909073
GDS_5917	NA	51003	MED31	-0.041115	0.50878946566512
GDS_5917	NA	51004	COQ6	-0.0454299	0.496587327076203
GDS_5917	NA	51005	AMDHD2	-0.216593	0.0123125416399353
GDS_5917	NA	51006	SLC35C2	-0.0903437	0.0888582720777824
GDS_5917	NA	51008	ASCC1	0.0136	0.833033816542494
GDS_5917	NA	51009	DERL2	0.134391	0.0389302751600907
GDS_5917	NA	51011	FAHD2A	-0.0244421	0.195093694622946
GDS_5917	NA	51012	SLMO2	0.205791	0.00148848760455588
GDS_5917	NA	51013	EXOSC1	-0.13402	0.00270492637194196
GDS_5917	NA	51014	TMED7	0.310768	0.00111701570014542
GDS_5917	NA	51015	ISOC1	0.343129	0.0315353019053651
GDS_5917	NA	51016	EMC9	-0.0977927	0.104371533829012
GDS_5917	NA	51018	RRP15	-0.0239851	0.48644495872465
GDS_5917	NA	51019	CCDC53	0.31616	0.0201952080933174
GDS_5917	NA	51020	HDDC2	0.195853	0.184838975620786
GDS_5917	NA	51021	MRPS16	0.0231662	0.682615804203639
GDS_5917	NA	51022	GLRX2	0.159513	0.0429881497480799
GDS_5917	NA	51023	MRPS18C	-0.0267984	0.570026236388137
GDS_5917	NA	51024	FIS1	-0.121131	0.146531942439321
GDS_5917	NA	51025	PAM16	-0.147321	0.0172701074104313
GDS_5917	NA	51026	GOLT1B	0.120052	0.119988919362531
GDS_5917	NA	51027	BOLA1	-0.0922362	0.218807419112874
GDS_5917	NA	51029	DESI2	0.244101	0.246253156574181
GDS_5917	NA	51030	TVP23B	0.190765	0.0107129013008109
GDS_5917	NA	51031	GLOD4	0.460628	0.00408020790148746
GDS_5917	NA	51032	CELA2B	-0.177322	0.0151027238629846
GDS_5917	NA	51035	UBXN1	-0.0935656	0.148310074403223
GDS_5917	NA	51042	ZNF593	-0.0530634	0.485393146601364
GDS_5917	NA	51043	ZBTB7B	-0.239851	0.00202566554077962
GDS_5917	NA	51046	ST8SIA3	-0.195392	0.0144391537042746
GDS_5917	NA	51050	PI15	-0.235433	0.00190121991588
GDS_5917	NA	51052	PRLH	-0.305779	0.00195303785248419
GDS_5917	NA	51053	GMNN	0.17815	0.0497994801002744
GDS_5917	NA	51054	PLEKHA8P1	-0.182455	0.00382782987597818
GDS_5917	NA	51056	LAP3	0.751928	0.00000841170243255407
GDS_5917	NA	51063	CALHM2	-0.0992763	0.244284044572015
GDS_5917	NA	51065	RPS27L	0.260857	0.00443336889818532
GDS_5917	NA	51066	SSUH2	-0.0894474	0.186108593376243
GDS_5917	NA	51068	NMD3	0.303824	0.00366715653602539
GDS_5917	NA	51069	MRPL2	-0.161696	0.0200182388390998
GDS_5917	NA	51070	NOSIP	0.00929788	0.935976189107451
GDS_5917	NA	51071	DERA	0.516411	0.000335866931845596
GDS_5917	NA	51072	MEMO1	0.0750129	0.37898060584058
GDS_5917	NA	51073	MRPL4	-0.0309495	0.681756310438822
GDS_5917	NA	51074	APIP	0.151398	0.0361828018483459
GDS_5917	NA	51075	TMX2	0.260378	0.03840907806815
GDS_5917	NA	51076	CUTC	0.0265501	0.897756881736018
GDS_5917	NA	51077	FCF1	-0.0501597	0.37772991525377
GDS_5917	NA	51078	THAP4	0.00932748	0.883720278577786
GDS_5917	NA	51079	NDUFA13	-0.170989	0.0149168106089659
GDS_5917	NA	51081	MRPS7	0.175771	0.0878707739243084
GDS_5917	NA	51082	POLR1D	0.281946	0.00445244136775873
GDS_5917	NA	51083	GAL	-0.204544	0.00903558100737508
GDS_5917	NA	51084	CRYL1	0.330413	0.128955347956831
GDS_5917	NA	51086	TNNI3K	-0.0852721	0.234992223523861
GDS_5917	NA	51087	YBX2	-0.0980192	0.139901170330147
GDS_5917	NA	51088	KLHL5	-0.0679657	0.0975123418273085
GDS_5917	NA	51090	PLLP	0.132303	0.223382560659348
GDS_5917	NA	51092	SIDT2	0.0556826	0.55316743464571
GDS_5917	NA	51093	RRNAD1	-0.00570426	0.932496998117806
GDS_5917	NA	51094	ADIPOR1	0.322582	0.00548792990230743
GDS_5917	NA	51096	UTP18	0.155577	0.100083960637839
GDS_5917	NA	51097	SCCPDH	0.134823	0.225060291378828
GDS_5917	NA	51098	IFT52	0.211059	0.00693009570165352
GDS_5917	NA	51099	ABHD5	-0.00948642	0.157173963261557
GDS_5917	NA	51100	SH3GLB1	0.381909	0.0176183308931236
GDS_5917	NA	51101	ZC2HC1A	0.041794	0.475108201293118
GDS_5917	NA	51102	MECR	0.0670119	0.317570059377066
GDS_5917	NA	51103	NDUFAF1	0.201574	0.037028659734394
GDS_5917	NA	51104	ABHD17B	-0.0169193	0.774387592635556
GDS_5917	NA	51105	PHF20L1	-0.0582265	0.426890679651899
GDS_5917	NA	51106	TFB1M	0.0365188	0.425041341972686
GDS_5917	NA	51107	APH1A	0.0588479	0.63324027073826
GDS_5917	NA	51108	METTL9	0.191491	0.00873417567831201
GDS_5917	NA	51109	RDH11	0.31517	0.0852279270710267
GDS_5917	NA	51110	LACTB2	0.472268	0.00123684925346219
GDS_5917	NA	51111	SUV420H1	0.591426	0.000387611776635932
GDS_5917	NA	51112	TRAPPC12	0.0135217	0.818094912737594
GDS_5917	NA	51115	RMDN1	0.405974	0.000852958489035073
GDS_5917	NA	51116	MRPS2	0.180574	0.104820113777731
GDS_5917	NA	51117	COQ4	-0.0292247	0.733915178374138
GDS_5917	NA	51118	UTP11L	0.0337947	0.744795423843711
GDS_5917	NA	51121	RPL26L1	0.23359	0.00858787493590781
GDS_5917	NA	51123	ZNF706	0.445475	0.000141818912010641
GDS_5917	NA	51124	IER3IP1	0.0988833	0.27800583808598
GDS_5917	NA	51125	GOLGA7	0.294817	0.00160264494926598
GDS_5917	NA	51127	TRIM17	-0.160898	0.0320007660721489
GDS_5917	NA	51128	SAR1B	0.258462	0.0639321814413168
GDS_5917	NA	51131	PHF11	0.442159	0.00224508301468684
GDS_5917	NA	51133	KCTD3	0.15124	0.00271497459397282
GDS_5917	NA	51134	CEP83	-0.0276683	0.532529420109359
GDS_5917	NA	51135	IRAK4	-0.0826023	0.125447775098993
GDS_5917	NA	51136	RNFT1	0.000382627	0.778287931600176
GDS_5917	NA	51138	COPS4	0.398124	0.00929216176256498
GDS_5917	NA	51141	INSIG2	0.191845	0.099751292026987
GDS_5917	NA	51142	CHCHD2	0.0473004	0.638891229889967
GDS_5917	NA	51143	DYNC1LI1	0.0972722	0.240561311991911
GDS_5917	NA	51144	HSD17B12	0.520459	0.0000232576337637435
GDS_5917	NA	51146	A4GNT	-0.0921095	0.0435972458153549
GDS_5917	NA	51147	ING4	-0.052177	0.25742358126283
GDS_5917	NA	51149	C5orf45	-0.159884	0.0149229158722632
GDS_5917	NA	51150	SDF4	0.121391	0.449459588891301
GDS_5917	NA	51151	SLC45A2	-0.16993	0.015467703406782
GDS_5917	NA	51154	MRTO4	-0.000435307	0.994161584375491
GDS_5917	NA	51155	HN1	0.064981	0.562044669570926
GDS_5917	NA	51156	SERPINA10	-0.182927	0.0112677479901442
GDS_5917	NA	51157	ZNF580	-0.0580157	0.516168076203949
GDS_5917	NA	51160	VPS28	-0.0201749	0.807149426729245
GDS_5917	NA	51161	C3orf18	-0.137635	0.0296313681653566
GDS_5917	NA	51162	EGFL7	-0.260808	0.00370072191095584
GDS_5917	NA	51163	DBR1	-0.210204	0.00338246744786593
GDS_5917	NA	51164	DCTN4	0.242368	0.0101539595304793
GDS_5917	NA	51167	CYB5R4	0.147044	0.0928296148430628
GDS_5917	NA	51168	MYO15A	-0.217938	0.00368126428549329
GDS_5917	NA	51170	HSD17B11	0.458647	0.00106115379655576
GDS_5917	NA	51171	HSD17B14	-0.0782615	0.455571275190463
GDS_5917	NA	51172	NAGPA	-0.0316012	0.609178274200002
GDS_5917	NA	51174	TUBD1	-0.0632512	0.216384477778941
GDS_5917	NA	51176	LEF1	-0.109668	0.280428401408058
GDS_5917	NA	51177	PLEKHO1	-0.0150154	0.899650401189618
GDS_5917	NA	51179	HAO2	0.0614505	0.809138467897641
GDS_5917	NA	51181	DCXR	0.0827574	0.655179560021099
GDS_5917	NA	51182	HSPA14	0.11034	0.194040216254334
GDS_5917	NA	51184	GPN3	0.186295	0.00485736574161882
GDS_5917	NA	51185	CRBN	0.205019	0.0100921271769673
GDS_5917	NA	51186	WBP5	0.575125	0.00508860401121064
GDS_5917	NA	51187	RSL24D1	0.557156	0.000315058407458851
GDS_5917	NA	51188	SS18L2	0.178939	0.00659786875882513
GDS_5917	NA	51191	HERC5	0.118966	0.116999547887866
GDS_5917	NA	51192	CKLF	0.214985	0.022752728305929
GDS_5917	NA	51193	ZNF639	-0.153818	0.00455239180356355
GDS_5917	NA	51195	RAPGEFL1	-0.133997	0.0200388747369485
GDS_5917	NA	51196	PLCE1	-0.121407	0.0624126427213109
GDS_5917	NA	51199	NIN	-0.146549	0.00292148765406338
GDS_5917	NA	51200	CPA4	-0.168601	0.0259498022302898
GDS_5917	NA	51202	DDX47	0.28672	0.0106941337040679
GDS_5917	NA	51203	NUSAP1	-0.0439162	0.470022738482784
GDS_5917	NA	51204	TACO1	-0.0186747	0.77876703736348
GDS_5917	NA	51205	ACP6	0.386027	0.00478307459186186
GDS_5917	NA	51206	GP6	-0.204091	0.00125924716421636
GDS_5917	NA	51207	DUSP13	-0.276981	0.0965985532016877
GDS_5917	NA	51208	CLDN18	-0.161705	0.0209831416688874
GDS_5917	NA	51213	LUZP4	-0.144894	0.0253355774248829
GDS_5917	NA	51214	IGF2-AS	-0.187463	0.0202136424288707
GDS_5917	NA	51218	GLRX5	0.142967	0.0937947666655985
GDS_5917	NA	51222	ZNF219	-0.227736	0.00112277194557755
GDS_5917	NA	51224	TCEB3B	-0.146614	0.00222749228016089
GDS_5917	NA	51226	COPZ2	-0.186027	0.0248192013437993
GDS_5917	NA	51227	PIGP	0.548382	0.000178392066280653
GDS_5917	NA	51228	GLTP	0.179239	0.0772696213611913
GDS_5917	NA	51230	PHF20	-0.0802543	0.124269714926207
GDS_5917	NA	51231	VRK3	0.0446708	0.349857060701278
GDS_5917	NA	51232	CRIM1	0.0717715	0.313090227881941
GDS_5917	NA	51233	DRICH1	-0.14445	0.0510269433512452
GDS_5917	NA	51236	HGH1	-0.139373	0.140214206481128
GDS_5917	NA	51237	MZB1	-0.0527866	0.635995158572408
GDS_5917	NA	51241	COX16	0.155573	0.0887209649107175
GDS_5917	NA	51257	MARCH2	-0.358888	0.000271915594509761
GDS_5917	NA	51265	CDKL3	-0.0211966	0.684888225308869
GDS_5917	NA	51266	CLEC1B	-0.155062	0.0215630064152907
GDS_5917	NA	51267	CLEC1A	-0.11505	0.0914616068282569
GDS_5917	NA	51268	PIPOX	-0.102513	0.591809162537941
GDS_5917	NA	51270	TFDP3	-0.310299	0.00362681396029558
GDS_5917	NA	51271	UBAP1	0.0487778	0.364375385227273
GDS_5917	NA	51272	BET1L	-0.164609	0.0382679624830081
GDS_5917	NA	51274	KLF3	0.02794	0.810427024295689
GDS_5917	NA	51275	MAPKAPK5-AS1	0.0293473	0.453263589586922
GDS_5917	NA	51276	ZNF571	0.0489828	0.271478052160747
GDS_5917	NA	51278	IER5	0.0875528	0.344878765030504
GDS_5917	NA	51279	C1RL	0.0312277	0.395407920276087
GDS_5917	NA	51280	GOLM1	0.168604	0.285274207280824
GDS_5917	NA	51281	ANKMY1	-0.0855507	0.129467680259862
GDS_5917	NA	51282	SCAND1	-0.0379414	0.735511462350608
GDS_5917	NA	51283	BFAR	-0.0194704	0.693232098181195
GDS_5917	NA	51284	TLR7	0.0034159	0.945720150390161
GDS_5917	NA	51285	RASL12	-0.218385	0.00258215289790619
GDS_5917	NA	51286	CEND1	-0.233301	0.00554393979033103
GDS_5917	NA	51287	COA4	0.0810425	0.245624538886484
GDS_5917	NA	51289	RXFP3	-0.162914	0.00614141179675576
GDS_5917	NA	51290	ERGIC2	0.693254	0.0000262540040067408
GDS_5917	NA	51291	GMIP	-0.0879916	0.267272238578284
GDS_5917	NA	51292	GMPR2	0.397164	0.0158151251844222
GDS_5917	NA	51293	CD320	-0.104126	0.128371299595656
GDS_5917	NA	51294	PCDH12	-0.24467	0.000180404612687791
GDS_5917	NA	51295	ECSIT	-0.156721	0.055733201321614
GDS_5917	NA	51296	SLC15A3	0.00169679	0.982587690326021
GDS_5917	NA	51297	BPIFA1	-0.170621	0.0803713421777233
GDS_5917	NA	51298	THEG	-0.269487	0.00260616057450992
GDS_5917	NA	51299	NRN1	0.0355457	0.701127612304387
GDS_5917	NA	51301	GCNT4	-0.169638	0.00363095466149724
GDS_5917	NA	51302	CYP39A1	0.038786	0.307061927445436
GDS_5917	NA	51303	FKBP11	0.420723	0.0325551657134302
GDS_5917	NA	51304	ZDHHC3	0.148869	0.122464924840122
GDS_5917	NA	51306	FAM13B	0.178688	0.121319752933571
GDS_5917	NA	51307	FAM53C	-0.0948323	0.280653978191543
GDS_5917	NA	51308	REEP2	-0.236365	0.000744284486342188
GDS_5917	NA	51309	ARMCX1	0.115119	0.322341454441197
GDS_5917	NA	51310	SLC22A17	-0.0592879	0.101974181042314
GDS_5917	NA	51312	SLC25A37	0.045045	0.551003936483373
GDS_5917	NA	51313	FAM198B	0.031893	0.528730388914674
GDS_5917	NA	51314	NME8	-0.121939	0.135626342829933
GDS_5917	NA	51315	KRCC1	0.526179	0.000182996225100406
GDS_5917	NA	51316	PLAC8	0.0873652	0.525789548897879
GDS_5917	NA	51317	PHF21A	-0.109254	0.15987676003925
GDS_5917	NA	51318	MRPL35	0.498939	0.000421868007513656
GDS_5917	NA	51319	RSRC1	0.213968	0.00609779923732798
GDS_5917	NA	51320	MEX3C	0.148013	0.00614862253948778
GDS_5917	NA	51321	AMZ2	0.383596	0.00168648599504792
GDS_5917	NA	51322	WAC	0.449199	0.0134219890019461
GDS_5917	NA	51324	SPG21	0.107436	0.0623526755008239
GDS_5917	NA	51327	AHSP	-0.112524	0.11254998493433
GDS_5917	NA	51329	ARL6IP4	-0.0939872	0.31984667287893
GDS_5917	NA	51330	TNFRSF12A	-0.166135	0.0796954953624207
GDS_5917	NA	51332	SPTBN5	-0.276951	0.00181123122862597
GDS_5917	NA	51333	ZNF771	-0.148882	0.0403340925144103
GDS_5917	NA	51334	PRR16	-0.0361119	0.431474686302494
GDS_5917	NA	51335	NGRN	0.312806	0.0153024924018717
GDS_5917	NA	51337	THEM6	-0.0764531	0.378492761559224
GDS_5917	NA	51338	MS4A4A	0.293162	0.0142767334567569
GDS_5917	NA	51339	DACT1	-0.00460643	0.949816006220173
GDS_5917	NA	51340	CRNKL1	0.139213	0.217482206214379
GDS_5917	NA	51341	ZBTB7A	-0.0998658	0.427420167146458
GDS_5917	NA	51343	FZR1	-0.132833	0.0443333595821581
GDS_5917	NA	51347	TAOK3	0.140299	0.0425869111871228
GDS_5917	NA	51348	KLRF1	-0.0817068	0.208905519550544
GDS_5917	NA	51350	KRT76	-0.154206	0.125187799424202
GDS_5917	NA	51351	ZNF117	0.158318	0.0339420194187699
GDS_5917	NA	51360	MBTPS2	-0.0385309	0.51130112563081
GDS_5917	NA	51361	HOOK1	0.280914	0.0000735102815301546
GDS_5917	NA	51362	CDC40	0.163976	0.186014834026575
GDS_5917	NA	51364	ZMYND10	-0.164811	0.0295980682540069
GDS_5917	NA	51365	PLA1A	0.211227	0.121450981218027
GDS_5917	NA	51366	UBR5	0.337549	0.0126985852194962
GDS_5917	NA	51367	POP5	0.130831	0.212279601312925
GDS_5917	NA	51368	TEX264	-0.158439	0.113524747058469
GDS_5917	NA	51371	POMP	0.281142	0.011915681111875
GDS_5917	NA	51372	TMA7	0.0131369	0.832600454595495
GDS_5917	NA	51373	MRPS17	0.194973	0.0284633431555198
GDS_5917	NA	51374	ATRAID	0.217754	0.0124180749532027
GDS_5917	NA	51375	SNX7	0.36818	0.000246949482693635
GDS_5917	NA	51377	UCHL5	0.152442	0.122285817068169
GDS_5917	NA	51378	ANGPT4	-0.127822	0.0978420813115282
GDS_5917	NA	51379	CRLF3	0.118477	0.11120700530586
GDS_5917	NA	51380	CSAD	0.0506924	0.127854671471219
GDS_5917	NA	51382	ATP6V1D	0.250036	0.0524105657647939
GDS_5917	NA	51384	WNT16	-0.131853	0.0640692703390685
GDS_5917	NA	51385	ZNF589	-0.104171	0.104566651618322
GDS_5917	NA	51386	EIF3L	0.0860376	0.222183741395773
GDS_5917	NA	51388	NIP7	-0.00753145	0.853814739670655
GDS_5917	NA	51389	RWDD1	0.210164	0.0532453618395539
GDS_5917	NA	51393	TRPV2	-0.152683	0.0837503679469931
GDS_5917	NA	51397	COMMD10	0.505303	0.000106624172519615
GDS_5917	NA	51398	WDR83OS	0.034021	0.599713087456238
GDS_5917	NA	51399	TRAPPC4	0.176835	0.214664204999785
GDS_5917	NA	51400	PPME1	-0.0714697	0.174846514299082
GDS_5917	NA	51402	HSFX1	-0.226721	0.00177123311709428
GDS_5917	NA	51406	NOL7	0.162452	0.0107613889874478
GDS_5917	NA	51409	HEMK1	-0.107605	0.0887259566081164
GDS_5917	NA	51411	BIN2	0.0769663	0.332838389641855
GDS_5917	NA	51412	ACTL6B	-0.128378	0.0785750320349803
GDS_5917	NA	51421	AMOTL2	0.325615	0.00628868448367671
GDS_5917	NA	51422	PRKAG2	0.167228	0.0240392836313731
GDS_5917	NA	51427	ZNF107	-0.0278052	0.513947244929529
GDS_5917	NA	51428	DDX41	0.0621172	0.276828688746532
GDS_5917	NA	51430	SUCO	0.24514	0.00207556232931742
GDS_5917	NA	51433	ANAPC5	0.219746	0.0790688877124843
GDS_5917	NA	51435	SCARA3	-0.164876	0.00420854884722982
GDS_5917	NA	51438	MAGEC2	-0.122589	0.0333303234148669
GDS_5917	NA	51439	FAM8A1	0.288241	0.00643956852428653
GDS_5917	NA	51440	HPCAL4	-0.0608379	0.124090700906463
GDS_5917	NA	51441	YTHDF2	0.298428	0.00245135388397778
GDS_5917	NA	51442	VGLL1	-0.119587	0.162945122386576
GDS_5917	NA	51444	RNF138	0.484588	0.000481589852267439
GDS_5917	NA	51447	IP6K2	0.0442079	0.579916765426978
GDS_5917	NA	51449	PCYOX1	1.12628	0.00000939742923381016
GDS_5917	NA	51450	PRRX2	-0.22772	0.00304769642309085
GDS_5917	NA	51451	LCMT1	-0.0442916	0.516707054694468
GDS_5917	NA	51454	GULP1	0.269756	0.0147698255126119
GDS_5917	NA	51455	REV1	0.104419	0.203900447373098
GDS_5917	NA	51458	RHCG	-0.0319459	0.841816532039029
GDS_5917	NA	51460	SFMBT1	-0.112704	0.0356357738142166
GDS_5917	NA	51463	GPR89B	0.363418	0.0150478330071629
GDS_5917	NA	51465	UBE2J1	0.38124	0.00779727870214993
GDS_5917	NA	51466	EVL	0.0198455	0.880783373177846
GDS_5917	NA	51471	NAT8B	0.0996023	0.74256511883534
GDS_5917	NA	51474	LIMA1	0.318858	0.0112957929556113
GDS_5917	NA	51475	CABP2	-0.257395	0.000264113269431778
GDS_5917	NA	51477	ISYNA1	-0.119933	0.23444679960134
GDS_5917	NA	51478	HSD17B7	-0.0563623	0.397139030150593
GDS_5917	NA	51479	ANKFY1	0.124314	0.0106992461904713
GDS_5917	NA	51480	VCX2	-0.106514	0.101374628476134
GDS_5917	NA	51490	C9orf114	-0.227625	0.0148810917425936
GDS_5917	NA	51491	NOP16	0.0290848	0.214863361467284
GDS_5917	NA	51493	RTCB	0.126067	0.115569770854776
GDS_5917	NA	51495	HACD3	0.93977	0.000026050587904272
GDS_5917	NA	51499	TRIAP1	0.129356	0.15641634387198
GDS_5917	NA	51501	C11orf73	-0.123561	0.0858396075724144
GDS_5917	NA	51504	TRMT112	0.116029	0.329079618244701
GDS_5917	NA	51506	UFC1	0.333308	0.00774359266730012
GDS_5917	NA	51507	RTFDC1	-0.0180165	0.803188349139411
GDS_5917	NA	51510	CHMP5	0.363125	0.0211742955092658
GDS_5917	NA	51512	GTSE1	-0.134563	0.0715493028165446
GDS_5917	NA	51513	ETV7	-0.194792	0.0163845288835326
GDS_5917	NA	51514	DTL	-0.0401253	0.344190703261518
GDS_5917	NA	51517	NCKIPSD	-0.107337	0.163034411940432
GDS_5917	NA	51520	LARS	0.113192	0.0969409954141434
GDS_5917	NA	51526	OSER1	0.0505123	0.13533575361991
GDS_5917	NA	51531	C9orf156	-0.0946996	0.148716699290654
GDS_5917	NA	51533	PHF7	-0.146059	0.128972463049883
GDS_5917	NA	51540	SCLY	-0.143683	0.179451732025105
GDS_5917	NA	51542	VPS54	0.196427	0.0129816310281405
GDS_5917	NA	51547	SIRT7	-0.0157021	0.759384559502393
GDS_5917	NA	51548	SIRT6	-0.109975	0.0388937292212923
GDS_5917	NA	51550	CINP	-0.0446925	0.499511558379585
GDS_5917	NA	51552	RAB14	0.401817	0.0317562088841481
GDS_5917	NA	51554	ACKR4	-0.11737	0.0190130027240755
GDS_5917	NA	51555	PEX5L	-0.188026	0.0113836195642858
GDS_5917	NA	51557	LGSN	-0.102495	0.0297286504000666
GDS_5917	NA	51559	NT5DC3	-0.166239	0.0138836456676681
GDS_5917	NA	51560	RAB6B	-0.13036	0.0116204770292347
GDS_5917	NA	51561	IL23A	-0.162063	0.0060657498944984
GDS_5917	NA	51562	MBIP	0.0778547	0.129696906684799
GDS_5917	NA	51566	ARMCX3	0.597746	0.000193298713598274
GDS_5917	NA	51567	TDP2	0.639759	0.00030494792228911
GDS_5917	NA	51569	UFM1	0.29672	0.0000766498559067735
GDS_5917	NA	51571	FAM49B	-0.0485833	0.521425831546251
GDS_5917	NA	51573	GDE1	0.763595	0.0000742312182130533
GDS_5917	NA	51574	LARP7	0.0692777	0.00605485044641741
GDS_5917	NA	51575	ESF1	0.199659	0.00419683830289165
GDS_5917	NA	51582	AZIN1	0.246132	0.02398709150741
GDS_5917	NA	51585	PCF11	-0.0300962	0.667777357966046
GDS_5917	NA	51586	MED15	-0.103053	0.0943187924421435
GDS_5917	NA	51588	PIAS4	-0.0688526	0.390585163557187
GDS_5917	NA	51592	TRIM33	0.0812207	0.334394606777347
GDS_5917	NA	51593	SRRT	-0.0483214	0.114564027515615
GDS_5917	NA	51594	NBAS	-0.0457694	0.467433711535365
GDS_5917	NA	51596	CUTA	0.105312	0.12241600396536
GDS_5917	NA	51599	LSR	-0.0872369	0.189360349054072
GDS_5917	NA	51601	LIPT1	0.322244	0.00125273668277586
GDS_5917	NA	51603	METTL13	0.100988	0.261631957630294
GDS_5917	NA	51604	PIGT	-0.0147542	0.841193822253979
GDS_5917	NA	51606	ATP6V1H	0.454504	0.000233446046005313
GDS_5917	NA	51611	DPH5	-0.1184	0.0316253105573533
GDS_5917	NA	51614	ERGIC3	0.0306624	0.0989519302583586
GDS_5917	NA	51616	TAF9B	0.150527	0.0241665603004815
GDS_5917	NA	51617	HMP19	-0.0917896	0.153425924255239
GDS_5917	NA	51619	UBE2D4	-0.143954	0.0219268142947265
